Date Time Gauge Helium
12-Jan-2021 10:15:51 3629.325000 4837.890225
13-Jan-2021 10:17:48 3637.287000 4848.503571
13-Jan-2021 10:44:19 3637.488000 4848.771504

14-Jan-2021 14:51:21 3644.183000 4857.695939
17-Jan-2021 10:23:52 3664.333000 4884.555889
21-Jan-2021 11:37:19 3698.874000 4930.599042
21-Jan-2021 11:39:58 3698.874000 4930.599042
21-Jan-2021 11:40:14 3698.875000 4930.600375
21-Jan-2021 12:01:46 3700.550000 4932.833150
21-Jan-2021 12:13:16 3703.000000 4936.099000
21-Jan-2021 12:28:10 3707.300000 4941.830900
21-Jan-2021 12:39:19 3710.160000 4945.643280
21-Jan-2021 12:44:48 3711.400000 4947.296200
21-Jan-2021 12:49:12 3712.420000 4948.655860
21-Jan-2021 12:52:40 3712.600000 4948.895800
21-Jan-2021 13:06:13 3714.800000 4951.828400
26-Jan-2021 10:34:12 3753.414000 5003.300862
29-Jan-2021 17:22:59 3776.2 5033.6746
29-Jan-2021 17:35:20 3776.2 5033.6746
01-Feb-2021 17:28:17 3795.862 5059.884046
02-Feb-2021 09:01:21 3801.3 5067.1329
04-Feb-2021 10:21:24 3815.9 5086.5947
07-Feb-2021 09:27:27 3836.1 5113.5213
07-Feb-2021 11:47:48 3836.1 5113.5213
18-Feb-2021 13:45:03 3932.673 5242.253109
22-Feb-2021 11:41:08 3960.22 5278.97326
01-Mar-2021 09:58:06 4032 5374.656
04-Mar-2021 09:02:09 4055 5405.315
07-Mar-2021 12:57:35 4075.8 5433.0414
07-Mar-2021 12:59:21 4075.8 5433.0414
09-Mar-2021 11:33:28 4090.448 5452.567184
09-Mar-2021 11:33:34 4090.448 5452.567184
09-Mar-2021 11:58:39 4094.35 5457.76855
09-Mar-2021 12:07:09 4095 5458.635
09-Mar-2021 12:07:14 4095 5458.635
09-Mar-2021 12:33:05 4102.35 5468.43255
09-Mar-2021 12:40:36 4104.25 5470.96525
09-Mar-2021 12:55:15 4105.825 5473.064725
10-Mar-2021 11:46:36 4116.5825 5487.4044725
11-Mar-2021 12:00:17 4124.4 5497.8252
14-Mar-2021 10:09:43 4158.6 5543.4138
15-Mar-2021 12:34:49 4170.7 5559.5431
17-Mar-2021 10:20:50 4191.3 5587.0029
18-Mar-2021 10:57:56 4200.15 5598.79995
18-Mar-2021 17:02:21 4205.7 5606.1981
21-Mar-2021 11:41:43 4233 5642.589
24-Mar-2021 10:43:49 4262.2 5681.5126
24-Mar-2021 10:50:21 4262.2 5681.5126
24-Mar-2021 10:50:25 4262.2 5681.5126
24-Mar-2021 11:48:32 4265.4 5685.7782
24-Mar-2021 11:48:40 4265.8 5686.3114
24-Mar-2021 12:14:43 4272.35 5695.04255
24-Mar-2021 12:24:03 4274.76 5698.25508
24-Mar-2021 12:43:46 4278.1 5702.7073
25-Mar-2021 15:14:52 4295 5725.235
29-Mar-2021 09:50:11 4327 5767.891
30-Mar-2021 11:34:25 4340 5785.22
31-Mar-2021 10:26:36 4350 5798.55
04-Apr-2021 13:21:39 4393 5855.869
07-Apr-2021 11:04:27 4425 5898.525
07-Apr-2021 11:20:37 4425 5898.525
07-Apr-2021 11:20:40 4425 5898.525
07-Apr-2021 11:35:27 4430 5905.19
07-Apr-2021 11:43:06 4435 5911.855
07-Apr-2021 11:48:24 4438 5915.854
07-Apr-2021 12:02:16 4444 5923.852
07-Apr-2021 12:23:47 4449 5930.517
07-Apr-2021 12:28:46 4451 5933.183
07-Apr-2021 12:34:54 4452 5934.516
07-Apr-2021 12:49:17 4454 5937.182
08-Apr-2021 10:32:46 4466 5953.178
11-Apr-2021 10:53:57 4497 5994.501
12-Apr-2021 13:27:24 4508 6009.164
14-Apr-2021 10:31:40 4526.8 6034.2244
14-Apr-2021 10:37:57 4526.8 6034.2244
14-Apr-2021 10:38:01 4526.8 6034.2244
14-Apr-2021 10:53:52 4527.7 6035.4241
14-Apr-2021 11:06:43 4528.9 6037.0237
14-Apr-2021 11:24:25 4534.3 6044.2219
14-Apr-2021 11:43:13 4538.8 6050.2204
18-Apr-2021 13:30:59 4587.2 6114.7376
19-Apr-2021 09:49:59 4595.9 6126.3347
20-Apr-2021 11:22:20 4605.5 6139.1315
20-Apr-2021 11:23:16 4606.8 6140.8644
20-Apr-2021 11:29:52 4607.18 6141.37094
20-Apr-2021 11:36:25 4607.74 6142.11742
20-Apr-2021 11:42:25 4608.8 6143.5304
20-Apr-2021 11:47:14 4610 6145.13
20-Apr-2021 11:51:34 4611 6146.463
20-Apr-2021 11:56:00 4612.2 6148.0626
20-Apr-2021 12:05:09 4614.4 6150.9952
20-Apr-2021 12:17:31 4615.85 6152.92805
20-Apr-2021 12:41:29 4616.2 6153.3946
20-Apr-2021 12:41:33 4616.2 6153.3946
20-Apr-2021 12:53:09 4617.36 6154.94088
20-Apr-2021 12:56:02 4617.76 6155.47408
20-Apr-2021 12:57:25 4618 6155.794
20-Apr-2021 13:02:25 4618.9 6156.9937
20-Apr-2021 13:10:54 4619.3 6157.5269
21-Apr-2021 09:41:35 4629 6170.457
22-Apr-2021 10:16:40 4639.2 6184.0536
25-Apr-2021 10:13:10 4669.4 6224.3102
26-Apr-2021 14:06:29 4680.8 6239.5064
27-Apr-2021 09:50:25 4691.7 6254.0361
28-Apr-2021 10:26:18 4704.5 6271.0985
29-Apr-2021 09:47:05 4714.2 6284.0286
02-May-2021 12:08:21 4740.6 6319.2198
02-May-2021 12:08:29 4741.4 6320.2862
02-May-2021 12:13:02 4742 6321.086
02-May-2021 12:19:53 4742.3 6321.4859
02-May-2021 12:32:58 4742.7 6322.0191
02-May-2021 12:43:56 4743.4 6322.9522
02-May-2021 12:52:20 4744.4 6324.2852
02-May-2021 13:01:03 4746 6326.418
02-May-2021 13:10:12 4747.5 6328.4175
02-May-2021 13:17:50 4749.1 6330.5503
02-May-2021 13:23:13 4750.3 6332.1499
02-May-2021 13:26:55 4751.6 6333.8828
02-May-2021 14:28:44 4754.6 6337.8818
03-May-2021 09:59:19 4762 6347.746
04-May-2021 10:11:39 4772.8 6362.1424
06-May-2021 10:58:47 4791.8 6387.4694
10-May-2021 09:49:03 4827.3 6434.7909
12-May-2021 16:57:52 4856.5 6473.7145
12-May-2021 17:05:55 4857 6474.381
12-May-2021 17:19:06 4857.7 6475.3141
12-May-2021 17:25:09 4858 6475.714
12-May-2021 17:33:11 4858.8 6476.7804
12-May-2021 17:57:01 4863.85 6483.51205
12-May-2021 18:01:08 4865.3 6485.4449
12-May-2021 18:05:25 4867 6487.711
12-May-2021 18:20:50 4868.5 6489.7105
13-May-2021 10:11:50 4876.3 6500.1079
18-May-2021 10:23:38 4916.4 6553.5612
18-May-2021 13:17:36 4917.35 6554.82755
18-May-2021 13:17:41 4917.4 6554.8942
18-May-2021 13:27:58 4918 6555.694
18-May-2021 13:34:23 4918.4 6556.2272
18-May-2021 13:40:18 4918.67 6556.58711
18-May-2021 13:51:18 4919.56 6557.77348
18-May-2021 14:04:57 4922.1 6561.1593
18-May-2021 14:15:34 4924.6 6564.4918
18-May-2021 14:21:44 4926 6566.358
18-May-2021 14:27:50 4927.3 6568.0909
18-May-2021 14:34:24 4928.8 6570.0904
18-May-2021 14:40:24 4929.9 6571.5567
18-May-2021 14:47:55 4931.62 6573.84946
18-May-2021 14:51:27 4932.3 6574.7559
19-May-2021 09:54:54 4940.034 6585.065322
20-May-2021 13:30:17 4948.187 6595.933271
21-May-2021 16:37:02 4956.048 6606.411984
23-May-2021 09:30:42 4966.3 6620.0779
24-May-2021 10:05:40 4973.6 6629.8088
25-May-2021 11:56:22 4981.62 6640.49946
26-May-2021 12:43:43 4994.156 6657.209948
30-May-2021 10:18:27 5032.771 6708.683743
31-May-2021 13:50:36 5045.63 6725.82479
01-Jun-2021 10:42:35 5053.838 6736.766054
01-Jun-2021 10:43:00 5053.838 6736.766054
01-Jun-2021 10:48:46 5054.58 6737.75514
01-Jun-2021 10:52:48 5054.83 6738.08839
01-Jun-2021 10:57:44 5055.135 6738.494955
01-Jun-2021 11:22:05 5057.7 6741.9141
01-Jun-2021 11:31:27 5059.9 6744.8467
01-Jun-2021 11:43:09 5063.3 6749.3789
01-Jun-2021 11:56:16 5065.67 6752.53811
02-Jun-2021 12:38:12 5077.43 6768.21419
06-Jun-2021 10:20:38 5111.25 6813.29625
07-Jun-2021 10:42:29 5120.4 6825.4932
08-Jun-2021 12:07:25 5129.2 6837.2236
08-Jun-2021 12:07:47 5129.2 6837.2236
08-Jun-2021 12:25:12 5129.82 6838.05006
08-Jun-2021 12:36:00 5130.5 6838.9565
08-Jun-2021 12:46:40 5131.8 6840.6894
08-Jun-2021 13:01:06 5135.66 6845.83478
08-Jun-2021 13:14:38 5140.3 6852.0199
08-Jun-2021 13:57:43 5142.5 6854.9525
09-Jun-2021 10:11:47 5149.76 6864.63008
13-Jun-2021 11:11:50 5178.76 6903.28708
14-Jun-2021 11:37:35 5185.53 6912.31149
15-Jun-2021 13:13:32 5192.6 6921.7358
16-Jun-2021 17:57:15 5199.3 6930.6669
20-Jun-2021 10:35:29 5224.724 6964.557092
21-Jun-2021 12:10:33 5231.36 6973.40288
22-Jun-2021 13:16:33 5238.208 6982.531264
22-Jun-2021 13:16:39 5238.08 6982.36064
22-Jun-2021 13:32:23 5238.27 6982.61391
22-Jun-2021 13:32:45 5283.27 7042.59891
22-Jun-2021 13:33:08 5238.27 6982.61391
22-Jun-2021 13:45:14 5239 6983.587
22-Jun-2021 13:45:31 5239.094 6983.712302
22-Jun-2021 13:47:12 5238.207 6982.529931
22-Jun-2021 13:47:25 5239.094 6983.712302
22-Jun-2021 13:57:45 5238.278 6982.624574
22-Jun-2021 13:57:58 5239.57 6984.34681
22-Jun-2021 14:12:44 5240.46 6985.53318
22-Jun-2021 14:37:44 5245.23 6991.89159
22-Jun-2021 14:44:50 5247.03 6994.29099
22-Jun-2021 14:54:23 5249.93 6998.15669
22-Jun-2021 15:02:52 5252.84 7002.03572
22-Jun-2021 15:09:01 5254.82 7004.67506
22-Jun-2021 17:31:40 5260.12 7011.73996
23-Jun-2021 09:34:17 5267.3 7021.3109
27-Jun-2021 09:57:25 5302.34 7068.01922
28-Jun-2021 09:07:19 5309.3 7077.2969
30-Jun-2021 09:51:56 5323.21 7095.83893
01-Jul-2021 09:22:07 5329.49 7104.21017
04-Jul-2021 09:54:41 5347.95 7128.81735
06-Jul-2021 12:48:46 5361.98 7147.51934
06-Jul-2021 13:03:53 8.7 11.5971
06-Jul-2021 13:04:38 5362.69 7148.46577
06-Jul-2021 13:11:00 5362.9 7148.7457
06-Jul-2021 13:30:04 5364.07 7150.30531
06-Jul-2021 14:01:31 5371.6 7160.3428
06-Jul-2021 14:12:33 5374.6 7164.3418
06-Jul-2021 14:19:26 5376.5 7166.8745
06-Jul-2021 14:24:00 5378 7168.874
06-Jul-2021 14:36:32 5380.38 7172.04654
07-Jul-2021 11:28:31 5387.59 7181.65747
08-Jul-2021 10:14:50 5394.64 7191.05512
12-Jul-2021 11:12:19 5421.63 7227.03279
13-Jul-2021 14:15:52 5428.6 7236.3238
14-Jul-2021 11:28:29 5434.2 7243.7886
15-Jul-2021 10:20:15 5440.2 7251.7866
18-Jul-2021 09:24:52 5458.58 7276.28714
20-Jul-2021 11:03:30 5471.225 7293.142925
20-Jul-2021 11:16:33 5471.74 7293.82942
20-Jul-2021 11:27:10 5472.18 7294.41594
20-Jul-2021 11:33:06 5472.5 7294.8425
20-Jul-2021 11:37:19 5472.77 7295.20241
20-Jul-2021 11:42:20 5473.12 7295.66896
20-Jul-2021 11:47:00 5473.53 7296.21549
20-Jul-2021 11:52:21 5474.4 7297.3752
20-Jul-2021 11:58:39 5475.8 7299.2414
20-Jul-2021 12:03:04 5476.95 7300.77435
20-Jul-2021 12:08:10 5478.4 7302.7072
20-Jul-2021 12:12:57 5479.8 7304.5734
20-Jul-2021 12:15:22 5480.66 7305.71978
20-Jul-2021 12:20:41 5482.25 7307.83925
20-Jul-2021 12:28:30 5484.63 7311.01179
20-Jul-2021 12:34:58 5486.1 7312.9713
20-Jul-2021 12:39:23 5487.7 7315.1041
20-Jul-2021 12:48:15 5490.75 7319.16975
20-Jul-2021 13:54:34 5492.14 7321.02262
21-Jul-2021 09:17:00 5498.45 7329.43385
22-Jul-2021 13:24:30 5508.792 7343.219736
25-Jul-2021 11:11:43 5528.34 7369.27722
26-Jul-2021 09:19:38 5534.331 7377.263223
27-Jul-2021 10:48:30 5541.16 7386.36628
28-Jul-2021 11:04:46 5547.623 7394.981459
29-Jul-2021 11:31:51 5554.07 7403.57531
30-Jul-2021 13:48:39 5560.949 7412.745017
01-Aug-2021 10:26:08 5572.48 7428.11584
02-Aug-2021 09:48:56 5577.685 7435.054105
03-Aug-2021 11:19:53 5585.197 7445.067601
04-Aug-2021 09:40:56 5592.117 7454.291961
04-Aug-2021 12:52:01 5592.9 7455.3357
04-Aug-2021 12:59:41 5592.9 7455.3357
04-Aug-2021 13:10:29 5593.82 7456.56206
04-Aug-2021 13:10:47 5593.82 7456.56206
04-Aug-2021 13:17:16 5594.12 7456.96196
04-Aug-2021 13:32:33 5595.03 7458.17499
04-Aug-2021 13:37:39 5595.37 7458.62821
04-Aug-2021 13:48:08 5596.95 7460.73435
04-Aug-2021 13:56:12 5598.91 7463.34703
04-Aug-2021 14:03:00 5600.8 7465.8664
04-Aug-2021 14:14:22 5604.57 7470.89181
04-Aug-2021 14:17:02 5605.47 7472.09151
04-Aug-2021 14:20:05 5606.44 7473.38452
04-Aug-2021 14:21:51 5606.94 7474.05102
04-Aug-2021 14:31:51 5607.92 7475.35736
04-Aug-2021 14:47:25 5608.2 7475.7306
04-Aug-2021 15:01:20 5613.78 7483.16874
04-Aug-2021 15:02:45 5614.3 7483.8619
04-Aug-2021 15:15:12 5617.66 7488.34078
08-Aug-2021 10:02:53 5647.84 7528.57072
09-Aug-2021 09:39:09 5654.3 7537.1819
10-Aug-2021 09:39:45 5660.83 7545.88639
11-Aug-2021 09:15:52 5667.19 7554.36427
12-Aug-2021 09:35:48 5673.74 7563.09542
15-Aug-2021 11:04:42 5691.21 7586.38293
16-Aug-2021 09:25:53 5700.98 7599.40634
17-Aug-2021 12:31:02 5708.41 7609.31053
17-Aug-2021 12:43:56 5709.59 7610.88347
17-Aug-2021 12:50:52 5709.97 7611.39001
17-Aug-2021 12:59:47 5710.97 7612.72301
17-Aug-2021 13:01:11 5711.12 7612.92296
17-Aug-2021 13:08:21 5712.5 7614.7625
17-Aug-2021 13:10:42 5713 7615.429
17-Aug-2021 13:17:24 5714.84 7617.88172
17-Aug-2021 13:24:34 5716.72 7620.38776
17-Aug-2021 13:31:37 5718.61 7622.90713
17-Aug-2021 13:44:46 5722.17 7627.65261
17-Aug-2021 13:48:11 5723.12 7628.91896
17-Aug-2021 13:54:16 5725.13 7631.59829
17-Aug-2021 13:57:29 5726.5 7633.4245
23-Aug-2021 09:44:07 5770.12 7691.56996
24-Aug-2021 09:33:43 5776.65 7700.27445
25-Aug-2021 09:56:50 5783.2 7709.0056
26-Aug-2021 11:49:08 5790.05 7718.13665
29-Aug-2021 12:51:56 5808.371 7742.558543
30-Aug-2021 11:46:16 5815.494 7752.053502
31-Aug-2021 10:05:40 5821.676 7760.294108
31-Aug-2021 13:56:36 5822.735 7761.705755
31-Aug-2021 14:02:35 5825.2 7764.9916
31-Aug-2021 14:08:35 5825.81 7765.80473
31-Aug-2021 14:14:44 5827.14 7767.57762
31-Aug-2021 14:20:47 5828.6 7769.5238
31-Aug-2021 14:26:34 5830.16 7771.60328
31-Aug-2021 14:32:28 5831.7 7773.6561
31-Aug-2021 14:38:02 5833.37 7775.88221
31-Aug-2021 14:44:55 5835.4 7778.5882
31-Aug-2021 14:50:45 5837.1 7780.8543
31-Aug-2021 14:57:11 5839.3 7783.7869
31-Aug-2021 15:04:32 5841.3 7786.4529
31-Aug-2021 15:14:26 5844.33 7790.49189
31-Aug-2021 15:22:18 5847.6 7794.8508
31-Aug-2021 15:36:20 5850.58 7798.82314
01-Sep-2021 10:05:07 5821.676 7760.294108
01-Sep-2021 10:05:16 5857.06 7807.46098
02-Sep-2021 15:09:30 5869.799 7824.442067
05-Sep-2021 11:38:11 5887.747 7848.366751
09-Sep-2021 09:39:17 5909.221 7876.991593
12-Sep-2021 12:22:58 5927.041 7900.745653
13-Sep-2021 10:55:38 5933.93 7909.92869
14-Sep-2021 10:04:02 5942.595 7921.479135
14-Sep-2021 11:29:45 5942.96 7921.96568
14-Sep-2021 11:47:15 5942.96 7921.96568
14-Sep-2021 11:49:14 5943.64 7922.87212
14-Sep-2021 11:56:08 5944.17 7923.57861
14-Sep-2021 12:02:27 5945.14 7924.87162
14-Sep-2021 12:10:32 5947.17 7927.57761
14-Sep-2021 12:20:22 5950 7931.35
14-Sep-2021 12:28:42 5952.48 7934.65584
14-Sep-2021 12:32:56 5953.64 7936.20212
14-Sep-2021 12:37:56 5955.11 7938.16163
14-Sep-2021 12:43:35 5956.84 7940.46772
14-Sep-2021 12:47:41 5958.1 7942.1473
14-Sep-2021 12:52:53 5959.56 7944.09348
14-Sep-2021 13:01:28 5960.67 7945.57311
19-Sep-2021 11:48:51 5991.668 7986.893444
26-Sep-2021 09:23:33 6037.9 8048.5207
29-Sep-2021 09:16:02 6056.47 8073.27451
30-Sep-2021 10:27:36 6063.04 8082.03232
30-Sep-2021 11:58:18 6063.4 8082.5122
30-Sep-2021 11:59:23 6063.4 8082.5122
30-Sep-2021 12:14:53 6065.14 8084.83162
30-Sep-2021 12:19:32 6065.47 8085.27151
30-Sep-2021 12:24:38 6065.84 8085.76472
30-Sep-2021 12:29:51 6066.38 8086.48454
30-Sep-2021 12:35:17 6066.99 8087.29767
30-Sep-2021 12:35:42 6067 8087.311
30-Sep-2021 12:40:14 6067.9 8088.5107
30-Sep-2021 12:44:38 6069.05 8090.04365
30-Sep-2021 12:51:17 6070.95 8092.57635
30-Sep-2021 12:55:31 6071.95 8093.90935
30-Sep-2021 12:59:59 6073.47 8095.93551
30-Sep-2021 13:04:55 6074.91 8097.85503
30-Sep-2021 13:08:54 6076.15 8099.50795
30-Sep-2021 13:12:26 6077.3 8101.0409
30-Sep-2021 13:18:38 6079.5 8103.9735
30-Sep-2021 13:21:25 6078 8101.974
30-Sep-2021 13:23:29 6080.14 8104.82662
04-Oct-2021 10:09:46 6110.04 8144.68332
07-Oct-2021 18:25:20 6133.39 8175.80887
10-Oct-2021 09:52:55 6149.94 8197.87002
11-Oct-2021 16:33:33 6157.83 8208.38739
12-Oct-2021 13:19:42 6163.11 8215.42563
13-Oct-2021 09:43:37 6168.27 8222.30391
14-Oct-2021 12:27:59 6175.08 8231.38164
14-Oct-2021 12:28:21 6175.08 8231.38164
14-Oct-2021 12:45:49 6176.11 8232.75463
14-Oct-2021 12:53:27 6176.6 8233.4078
14-Oct-2021 12:59:51 6177.2 8234.2076
14-Oct-2021 13:04:55 6177.68 8234.84744
14-Oct-2021 13:11:13 6178.66 8236.15378
14-Oct-2021 13:16:24 6179.92 8237.83336
14-Oct-2021 13:21:14 6181.14 8239.45962
14-Oct-2021 13:28:24 6182.85 8241.73905
14-Oct-2021 13:33:36 6184.25 8243.60525
14-Oct-2021 13:37:07 6185.22 8244.89826
14-Oct-2021 13:41:04 6186.3 8246.3379
14-Oct-2021 13:48:04 6188.13 8248.77729
14-Oct-2021 13:54:11 6190.2 8251.5366
14-Oct-2021 13:58:08 6191.5 8253.2695
14-Oct-2021 14:01:28 6191.92 8253.82936
19-Oct-2021 14:55:59 6227.515 8301.277495
20-Oct-2021 09:34:46 6231.91 8307.13603
20-Oct-2021 11:36:08 6232.45 8307.85585
21-Oct-2021 09:48:41 6240.98 8319.22634
24-Oct-2021 09:51:33 6259.62 8344.07346
25-Oct-2021 09:37:50 6265.83 8352.35139
25-Oct-2021 11:59:45 6266.48 8353.21784
25-Oct-2021 12:00:17 6266.48 8353.21784
25-Oct-2021 12:10:07 6267.24 8354.23092
25-Oct-2021 12:12:51 6267.37 8354.40421
25-Oct-2021 12:18:07 6267.66 8354.79078
25-Oct-2021 12:22:11 6267.91 8355.12403
25-Oct-2021 12:26:44 6268.3 8355.6439
25-Oct-2021 12:31:14 6268.73 8356.21709
25-Oct-2021 12:34:35 6269.3 8356.9769
25-Oct-2021 12:40:22 6270.7 8358.8431
25-Oct-2021 12:44:17 6271.77 8360.26941
25-Oct-2021 12:48:29 6273 8361.909
25-Oct-2021 12:51:11 6273.9 8363.1087
25-Oct-2021 12:57:02 6276.11 8366.05463
25-Oct-2021 13:03:26 6276.81 8366.98773
26-Oct-2021 14:38:17 6288.64 8382.75712
27-Oct-2021 09:32:24 6295.37 8391.72821
28-Oct-2021 11:41:12 6308.31 8408.97723
31-Oct-2021 09:00:27 6327.73 8434.86409
01-Nov-2021 10:22:08 6336.23 8446.19459
03-Nov-2021 10:34:00 6324 8429.892
03-Nov-2021 10:37:12 6354 8469.882
04-Nov-2021 18:32:57 6372.33 8494.31589
08-Nov-2021 09:24:16 6372.33 8494.31589
08-Nov-2021 09:24:25 6405.19 8538.11827
09-Nov-2021 13:18:23 6419.62 8557.35346
09-Nov-2021 13:29:57 6420.35 8558.32655
09-Nov-2021 13:35:18 6420.57 8558.61981
09-Nov-2021 13:41:33 6421.02 8559.21966
09-Nov-2021 13:49:30 6422.2 8560.7926
09-Nov-2021 13:56:11 6422.9 8561.7257
09-Nov-2021 14:03:40 6424.7 8564.1251
09-Nov-2021 14:09:26 6426.2 8566.1246
09-Nov-2021 14:14:15 6427.6 8567.9908
09-Nov-2021 14:18:29 6428.95 8569.79035
09-Nov-2021 14:23:11 6430.65 8572.05645
09-Nov-2021 14:33:47 6431.4 8573.0562
09-Nov-2021 14:45:14 6431.7 8573.4561
10-Nov-2021 09:59:07 6440.65 8585.38645
11-Nov-2021 09:27:40 6452.12 8600.67596
14-Nov-2021 12:02:39 6480.62 8638.66646
15-Nov-2021 10:06:52 6488.93 8649.74369
16-Nov-2021 09:25:52 6497.5 8661.1675
18-Nov-2021 09:40:00 6514.66 8684.04178
18-Nov-2021 11:29:26 6515.33 8684.93489
18-Nov-2021 11:30:27 6515.33 8684.93489
18-Nov-2021 11:35:11 6516.46 8686.44118
18-Nov-2021 11:39:14 6516.69 8686.74777
18-Nov-2021 11:43:51 6517.05 8687.22765
18-Nov-2021 11:49:05 6517.54 8687.88082
18-Nov-2021 11:54:46 6518.52 8689.18716
18-Nov-2021 12:00:39 6520.07 8691.25331
18-Nov-2021 12:05:32 6521.51 8693.17283
18-Nov-2021 12:12:20 6523.71 8696.10543
18-Nov-2021 12:17:57 6525.33 8698.26489
18-Nov-2021 12:27:41 6527.72 8701.45076
18-Nov-2021 12:30:17 6527.83 8701.59739
22-Nov-2021 11:24:58 6566.17 8752.70461
23-Nov-2021 09:08:43 6573.16 8762.02228
23-Nov-2021 10:59:20 6573.8 8762.8754
23-Nov-2021 11:07:08 6574.6 8763.9418
23-Nov-2021 11:12:39 6574.88 8764.31504
23-Nov-2021 11:18:17 6576.1 8765.9413
23-Nov-2021 11:23:31 6578.1 8768.6073
23-Nov-2021 11:28:19 6580.5 8771.8065
26-Nov-2021 09:30:03 6607 8807.131
26-Nov-2021 09:30:19 6599 8796.467
06-Dec-2021 12:51:55 6660.79 8878.83307
06-Dec-2021 12:53:01 6660.79 8878.83307
06-Dec-2021 12:53:19 6660.79 8878.83307
06-Dec-2021 13:00:35 6662 8880.446
06-Dec-2021 13:02:38 6662.75 8881.44575
06-Dec-2021 13:05:07 6660.75 8878.77975
06-Dec-2021 13:06:07 6663.6 8882.5788
06-Dec-2021 13:09:17 10.9 14.5297
06-Dec-2021 13:09:31 6660.75 8878.77975
06-Dec-2021 13:09:51 6663.6 8882.5788
06-Dec-2021 13:10:06 0 0
06-Dec-2021 13:10:39 6664.5 8883.7785
06-Dec-2021 13:11:01 6660.79 8878.83307
06-Dec-2021 13:13:08 6665.3 8884.8449
06-Dec-2021 13:18:41 6666.5 8886.4445
06-Dec-2021 13:19:17 6666.9 8886.9777
06-Dec-2021 13:23:54 6668.1 8888.5773
06-Dec-2021 13:28:09 6669.2 8890.0436
06-Dec-2021 13:33:30 6670.5 8891.7765
06-Dec-2021 13:39:25 6672.1 8893.9093
06-Dec-2021 13:45:25 6673.7 8896.0421
06-Dec-2021 13:49:15 6674.9 8897.6417
06-Dec-2021 13:55:38 6676.55 8899.84115
06-Dec-2021 14:02:07 6678.4 8902.3072
06-Dec-2021 14:07:06 6679.7 8904.0401
06-Dec-2021 14:12:51 6682.3 8907.5059
06-Dec-2021 14:23:38 6685.5 8911.7715
07-Dec-2021 17:13:05 6698 8928.434
08-Dec-2021 10:14:36 6704.01 8936.44533
09-Dec-2021 10:22:06 6709.36 8943.57688
12-Dec-2021 09:50:24 6724.72 8964.05176
14-Dec-2021 11:16:41 6735.24 8978.07492
19-Dec-2021 09:26:08 6762.398 9014.276534
20-Dec-2021 10:49:00 6767.797 9021.473401
21-Dec-2021 11:14:05 6774.4 9030.2752
21-Dec-2021 11:15:48 6774.4 9030.2752
21-Dec-2021 11:41:15 6775.27 9031.43491
21-Dec-2021 11:45:45 6775.47 9031.70151
21-Dec-2021 11:49:07 6775.6 9031.8748
21-Dec-2021 11:55:14 6775.86 9032.22138
21-Dec-2021 11:55:25 6775.87 9032.23471
21-Dec-2021 11:55:31 6775.88 9032.24804
21-Dec-2021 11:57:49 6775.99 9032.39467
21-Dec-2021 12:02:40 6775.28 9031.44824
21-Dec-2021 12:07:44 6776.69 9033.32777
21-Dec-2021 12:13:07 6777.1 9033.8743
21-Dec-2021 12:13:36 6777.15 9033.94095
21-Dec-2021 12:23:59 6779.06 9036.48698
21-Dec-2021 12:31:37 6780.92 9038.96636
21-Dec-2021 12:39:55 6782.97 9041.69901
21-Dec-2021 12:49:01 6785.3 9044.8049
21-Dec-2021 12:53:12 6786.4 9046.2712
21-Dec-2021 12:57:29 6787.6 9047.8708
21-Dec-2021 13:02:06 6789.3 9050.1369
21-Dec-2021 13:04:33 6790.3 9051.4699
21-Dec-2021 13:45:47 6791.902 9053.605366
27-Dec-2021 10:34:01 6828.25 9102.05725
29-Dec-2021 11:42:42 6842.367 9120.875211
30-Dec-2021 11:26:16 6850.785 9132.096405
03-Jan-2022 14:43:32 6878.187 9168.623271
